,user_id,age,age_range,gender,country_id,date_joined,last_login,salary,seniority,product,created
12424,3589730,35,30-40,m,2.0,2019-01-03 07:29:27,2019-02-01 14:53:09,4.0,0,58,2019-01-13 01:45:43
12425,3589748,31,30-40,f,1.0,2019-01-03 07:31:02,2019-02-07 00:22:48,5.0,5,31,2019-02-06 19:53:37
12426,3589775,29,20-30,f,1.0,2019-01-03 07:36:36,2019-01-03 10:36:37,5.0,2,128,2019-01-03 11:00:45
12427,3589796,25,20-30,m,2.0,2019-01-03 07:34:54,2019-01-31 13:31:34,3.0,2,114,2019-01-31 13:48:51
12428,3589835,52,50-60,m,1.0,2019-01-03 07:39:44,2019-01-03 10:39:44,5.0,3,128,2019-01-03 10:48:33
12429,3589910,37,30-40,m,2.0,2019-01-03 07:43:57,2019-01-31 17:10:05,4.0,1,73,2019-01-12 18:35:53
12430,3590009,28,20-30,f,2.0,2019-01-03 07:48:24,2019-01-03 10:50:34,3.0,3,125,2019-01-03 11:11:54
12431,3590036,36,30-40,m,2.0,2019-01-03 07:52:21,2019-01-03 10:50:32,4.0,4,126,2019-01-03 11:11:00
12432,3590129,32,30-40,m,2.0,2019-01-03 07:57:30,2019-01-03 10:58:25,4.0,1,58,2019-01-03 11:12:39
12433,3590132,30,30-40,m,2.0,2019-01-03 08:00:29,2019-01-23 14:15:52,4.0,5,114,2019-01-23 14:25:30
12434,3590147,25,20-30,m,2.0,2019-01-03 08:01:07,2019-01-03 11:04:34,2.0,3,58,2019-01-03 11:23:18
12435,3590258,32,30-40,f,2.0,2019-01-03 08:07:25,2019-01-03 11:07:25,3.0,4,107,2019-01-03 12:58:39
12436,3590267,31,30-40,m,2.0,2019-01-03 08:04:39,2019-01-04 02:15:42,3.0,1,125,2019-01-03 16:40:34
12437,3590342,29,20-30,m,2.0,2019-01-03 08:12:50,2019-01-03 11:12:52,4.0,5,126,2019-01-03 11:50:56
12438,3590354,31,30-40,f,2.0,2019-01-03 08:10:16,2019-01-03 11:14:18,4.0,5,100,2019-01-03 11:27:32
12439,3590396,29,20-30,m,2.0,2019-01-03 08:16:44,2019-01-03 11:14:43,4.0,0,100,2019-01-03 11:40:51
12440,3590462,51,50-60,0,1.0,2019-01-03 08:18:44,2019-01-03 11:18:45,5.0,0,131,2019-01-03 11:27:49
12441,3590579,31,30-40,m,2.0,2019-01-03 08:29:02,2019-01-03 11:33:12,7.0,5,125,2019-01-03 12:07:10
12442,3590597,53,50-60,m,1.0,2019-01-03 08:29:51,2019-02-07 06:44:45,5.0,5,131,2019-01-03 12:03:33
12443,3590600,30,30-40,m,2.0,2019-01-03 08:29:53,2019-01-31 10:49:10,4.0,4,58,2019-01-03 11:34:35
12444,3590600,30,30-40,m,2.0,2019-01-03 08:29:53,2019-01-31 10:49:10,4.0,4,115,2019-01-03 11:43:26
12445,3590600,30,30-40,m,2.0,2019-01-03 08:29:53,2019-01-31 10:49:10,4.0,4,127,2019-01-31 10:51:24
12446,3590624,39,30-40,m,2.0,2019-01-03 08:31:20,2019-01-25 17:27:31,4.0,5,116,2019-01-17 12:42:14
12447,3590627,25,20-30,f,2.0,2019-01-03 08:31:40,2019-01-03 11:30:26,4.0,1,58,2019-01-03 11:46:46
12448,3590672,67,60-70,m,2.0,2019-01-03 08:32:40,2019-01-03 11:32:41,4.0,5,58,2019-01-03 11:42:09
12449,3590744,25,20-30,m,2.0,2019-01-03 08:40:39,2019-01-11 13:18:57,3.0,1,58,2019-01-03 11:48:37
12450,3590816,29,20-30,m,2.0,2019-01-03 08:44:48,2019-01-10 23:11:06,4.0,1,58,2019-01-03 12:17:38
12451,3590822,30,30-40,m,2.0,2019-01-03 08:45:23,2019-01-03 11:43:40,3.0,2,58,2019-01-03 11:59:23
12452,3590843,32,30-40,m,2.0,2019-01-03 08:46:54,2019-01-03 11:48:35,6.0,2,116,2019-01-03 12:03:59
12453,3590852,31,30-40,m,2.0,2019-01-03 08:44:25,2019-01-03 11:44:26,4.0,3,126,2019-01-03 12:00:26
12454,3590948,41,40-50,m,1.0,2019-01-03 08:52:22,2019-01-04 16:52:21,4.0,4,128,2019-01-04 16:56:45
12455,3591020,37,30-40,f,2.0,2019-01-03 08:55:21,2019-01-03 13:00:35,4.0,5,58,2019-01-03 13:03:56
12456,3591047,39,30-40,f,2.0,2019-01-03 09:00:34,2019-01-03 12:00:35,3.0,5,116,2019-01-03 12:14:36
12457,3591176,35,30-40,m,2.0,2019-01-03 09:08:26,2019-01-03 12:08:26,3.0,2,58,2019-01-03 12:17:05
12458,3591218,23,20-30,m,1.0,2019-01-03 09:11:22,2019-01-12 19:43:26,5.0,0,131,2019-01-12 19:48:28
12459,3591275,29,20-30,m,2.0,2019-01-03 09:14:36,2019-01-03 12:14:37,5.0,3,126,2019-01-03 12:22:32
12460,3591290,25,20-30,m,2.0,2019-01-03 09:12:11,2019-01-03 12:16:05,3.0,2,58,2019-01-03 12:21:11
12461,3591308,29,20-30,m,2.0,2019-01-03 09:14:09,2019-02-06 13:08:18,4.0,5,125,2019-01-04 19:48:07
12462,3591308,29,20-30,m,2.0,2019-01-03 09:14:09,2019-02-06 13:08:18,4.0,5,58,2019-01-04 19:49:42
12463,3591320,30,30-40,m,2.0,2019-01-03 09:15:20,2019-01-03 12:15:21,4.0,5,58,2019-01-03 12:28:09
12464,3591338,30,30-40,f,2.0,2019-01-03 09:19:17,2019-01-03 12:20:15,3.0,4,58,2019-01-03 12:25:37
12465,3591407,65,60-70,f,1.0,2019-01-03 09:22:57,2019-01-05 01:42:42,1.0,5,131,2019-01-03 12:52:00
12466,3591407,65,60-70,f,1.0,2019-01-03 09:22:57,2019-01-05 01:42:42,1.0,5,99,2019-01-03 12:55:13
12467,3591407,65,60-70,f,1.0,2019-01-03 09:22:57,2019-01-05 01:42:42,1.0,5,128,2019-01-03 12:58:49
12468,3591410,37,30-40,m,2.0,2019-01-03 09:22:59,2019-01-03 12:23:00,3.0,5,107,2019-01-03 12:37:47
12469,3591410,37,30-40,m,2.0,2019-01-03 09:22:59,2019-01-03 12:23:00,3.0,5,73,2019-01-03 12:45:40
12470,3591437,27,20-30,m,2.0,2019-01-03 09:21:35,2019-01-03 12:21:37,4.0,0,126,2019-01-03 12:33:18
12471,3591497,32,30-40,m,2.0,2019-01-03 09:25:18,2019-01-31 12:07:27,4.0,5,124,2019-01-03 12:45:06
12472,3591512,30,30-40,m,2.0,2019-01-03 09:26:10,2019-01-11 19:49:45,3.0,4,125,2019-01-03 12:45:50
12473,3591521,25,20-30,m,2.0,2019-01-03 09:29:32,2019-01-03 12:30:26,5.0,4,58,2019-01-03 12:42:59
12474,3591572,21,20-30,m,2.0,2019-01-03 09:29:20,2019-01-03 12:30:12,3.0,1,58,2019-01-04 03:13:23
12475,3591653,30,30-40,f,2.0,2019-01-03 09:36:21,2019-01-03 12:36:22,3.0,2,125,2019-01-03 12:50:08
12476,3591689,30,30-40,m,2.0,2019-01-03 09:38:02,2019-01-03 18:57:51,3.0,5,58,2019-01-03 19:02:39
12477,3591797,32,30-40,f,1.0,2019-01-03 09:43:58,2019-01-31 05:36:55,5.0,1,131,2019-01-18 10:28:26
12478,3591803,30,30-40,m,2.0,2019-01-03 09:47:36,2019-01-03 12:51:25,3.0,3,58,2019-01-03 12:57:39
12479,3591860,30,30-40,m,2.0,2019-01-03 09:47:37,2019-01-03 12:53:43,4.0,5,116,2019-01-03 13:06:26
12480,3591860,30,30-40,m,2.0,2019-01-03 09:47:37,2019-01-03 12:53:43,4.0,5,58,2019-01-03 13:12:11
12481,3591905,30,30-40,m,2.0,2019-01-03 09:54:56,2019-01-12 15:58:20,3.0,5,125,2019-01-03 19:40:52
12482,3591950,33,30-40,m,2.0,2019-01-03 09:57:35,2019-01-03 12:57:35,5.0,5,58,2019-01-03 13:16:25
12483,3591986,47,40-50,m,1.0,2019-01-03 09:59:11,2019-01-03 12:59:12,8.0,5,99,2019-01-03 13:04:24
12484,3592055,32,30-40,m,2.0,2019-01-03 10:04:07,2019-01-03 13:04:08,3.0,5,58,2019-01-03 13:23:13
12485,3592055,32,30-40,m,2.0,2019-01-03 10:04:07,2019-01-03 13:04:08,3.0,5,125,2019-01-03 13:30:00
12486,3592238,28,20-30,m,2.0,2019-01-03 10:14:31,2019-01-03 13:19:11,4.0,4,58,2019-01-03 13:41:55
12487,3592337,31,30-40,m,1.0,2019-01-03 10:19:24,2019-01-03 13:19:25,5.0,5,128,2019-01-03 13:37:25
12488,3592361,46,40-50,m,2.0,2019-01-03 10:17:56,2019-01-03 13:17:57,4.0,0,58,2019-01-03 13:31:38
12489,3592409,33,30-40,m,2.0,2019-01-03 10:20:35,2019-01-03 13:20:36,4.0,2,126,2019-01-03 13:35:44
12490,3592430,30,30-40,m,2.0,2019-01-03 10:22:19,2019-01-11 17:22:44,4.0,2,125,2019-01-03 15:35:26
12491,3592430,30,30-40,m,2.0,2019-01-03 10:22:19,2019-01-11 17:22:44,4.0,2,58,2019-01-03 15:44:59
12492,3592472,46,40-50,m,1.0,2019-01-03 10:25:26,2019-01-24 09:28:06,3.0,5,128,2019-01-03 13:49:41
12493,3592478,25,20-30,m,2.0,2019-01-03 10:28:48,2019-01-03 13:30:08,3.0,4,125,2019-01-03 13:47:15
12494,3592571,26,20-30,m,1.0,2019-01-03 10:31:45,2019-01-03 13:43:19,3.0,0,131,2019-01-03 13:47:58
12495,3592589,32,30-40,f,2.0,2019-01-03 10:35:30,2019-01-03 13:39:48,4.0,3,58,2019-01-03 13:52:47
12496,3592670,30,30-40,m,2.0,2019-01-03 10:38:56,2019-01-03 13:38:57,4.0,1,58,2019-01-03 13:52:51
12497,3592682,22,20-30,m,2.0,2019-01-03 10:40:05,2019-01-03 13:45:40,2.0,1,58,2019-01-03 14:19:30
12498,3592712,35,30-40,m,1.0,2019-01-03 10:42:21,2019-01-22 01:35:38,4.0,0,99,2019-01-03 18:29:21
12499,3592712,35,30-40,m,1.0,2019-01-03 10:42:21,2019-01-22 01:35:38,4.0,0,131,2019-01-03 18:34:35
12500,3592712,35,30-40,m,1.0,2019-01-03 10:42:21,2019-01-22 01:35:38,4.0,0,128,2019-01-03 18:34:33
12501,3592775,31,30-40,f,2.0,2019-01-03 10:45:51,2019-01-06 20:19:30,4.0,2,58,2019-01-03 13:54:10
12502,3592775,31,30-40,f,2.0,2019-01-03 10:45:51,2019-01-06 20:19:30,4.0,2,100,2019-01-06 20:22:02
12503,3592814,28,20-30,f,2.0,2019-01-03 10:44:48,2019-02-06 22:57:44,4.0,2,97,2019-01-03 14:13:32
12504,3592823,36,30-40,m,2.0,2019-01-03 10:47:57,2019-01-31 17:57:20,3.0,2,107,2019-01-31 18:10:34
12505,3593057,26,20-30,f,2.0,2019-01-03 10:58:26,2019-01-30 13:43:50,4.0,3,125,2019-01-03 14:20:54
12506,3593057,26,20-30,f,2.0,2019-01-03 10:58:26,2019-01-30 13:43:50,4.0,3,58,2019-01-03 14:21:19
12507,3593057,26,20-30,f,2.0,2019-01-03 10:58:26,2019-01-30 13:43:50,4.0,3,127,2019-01-30 13:46:36
12508,3593210,36,30-40,m,2.0,2019-01-03 11:09:01,2019-01-26 04:24:00,4.0,1,58,2019-01-17 04:04:36
12509,3593402,25,20-30,m,2.0,2019-01-03 11:23:19,2019-01-30 21:05:34,5.0,5,125,2019-01-03 14:27:26
12510,3593444,59,50-60,m,1.0,2019-01-03 11:22:44,2019-01-11 13:50:33,4.0,2,128,2019-01-03 17:18:29
12511,3593453,30,30-40,m,2.0,2019-01-03 11:26:25,2019-02-01 21:50:13,3.0,2,125,2019-01-11 11:23:57
12512,3593453,30,30-40,m,2.0,2019-01-03 11:26:25,2019-02-01 21:50:13,3.0,2,127,2019-02-02 17:53:52
12513,3593486,40,40-50,m,2.0,2019-01-03 11:25:23,2019-01-31 17:14:47,7.0,5,73,2019-01-22 21:23:11
12514,3593507,26,20-30,m,2.0,2019-01-03 11:29:42,2019-01-31 14:38:40,4.0,3,100,2019-01-03 14:40:27
12515,3593507,26,20-30,m,2.0,2019-01-03 11:29:42,2019-01-31 14:38:40,4.0,3,126,2019-01-03 14:46:06
12516,3593507,26,20-30,m,2.0,2019-01-03 11:29:42,2019-01-31 14:38:40,4.0,3,73,2019-01-31 14:40:48
12517,3593591,27,20-30,m,2.0,2019-01-03 11:33:14,2019-01-03 14:32:19,2.0,3,58,2019-01-03 14:42:29
12518,3593603,38,30-40,f,2.0,2019-01-03 11:33:21,2019-01-03 14:33:22,3.0,2,58,2019-01-03 14:54:48
12519,3593681,28,20-30,m,2.0,2019-01-03 11:37:11,2019-01-03 14:37:12,4.0,5,58,2019-01-03 15:20:42
12520,3593693,54,50-60,f,2.0,2019-01-03 11:38:04,2019-01-03 14:38:05,3.0,2,58,2019-01-03 15:07:16
12521,3593702,35,30-40,f,2.0,2019-01-03 11:41:28,2019-01-30 21:03:35,5.0,5,97,2019-01-03 14:47:09
12522,3593735,33,30-40,m,2.0,2019-01-03 11:39:51,2019-01-03 14:41:56,6.0,5,73,2019-01-03 15:03:30
12523,3593780,34,30-40,m,2.0,2019-01-03 11:42:52,2019-01-11 10:17:15,3.0,1,116,2019-01-11 10:19:36
12524,3593888,34,30-40,m,1.0,2019-01-03 11:49:25,2019-01-30 08:16:07,4.0,1,99,2019-01-03 20:15:53
12525,3593888,34,30-40,m,1.0,2019-01-03 11:49:25,2019-01-30 08:16:07,4.0,1,128,2019-01-03 20:20:30
12526,3593915,29,20-30,m,2.0,2019-01-03 11:54:40,2019-01-03 14:52:39,5.0,5,125,2019-01-03 15:02:12
12527,3593927,47,40-50,f,1.0,2019-01-03 11:55:28,2019-01-03 14:55:29,3.0,5,99,2019-01-03 22:08:42
12528,3593966,32,30-40,m,2.0,2019-01-03 11:57:11,2019-01-03 14:55:21,3.0,4,116,2019-01-03 15:24:02
12529,3593969,28,20-30,m,2.0,2019-01-03 11:54:19,2019-01-03 14:55:36,4.0,2,58,2019-01-03 15:00:18
12530,3594029,29,20-30,f,2.0,2019-01-03 11:58:28,2019-01-03 15:07:58,3.0,5,115,2019-01-03 15:19:47
12531,3594032,31,30-40,m,2.0,2019-01-03 11:58:45,2019-01-24 18:41:03,3.0,5,58,2019-01-03 15:11:42
12532,3594074,24,20-30,m,2.0,2019-01-03 12:01:23,2019-01-06 12:02:52,3.0,3,58,2019-01-03 15:18:12
12533,3594074,24,20-30,m,2.0,2019-01-03 12:01:23,2019-01-06 12:02:52,3.0,3,115,2019-01-03 15:21:45
12534,3594116,54,50-60,f,1.0,2019-01-03 12:06:40,2019-01-03 15:09:24,4.0,5,99,2019-01-03 15:25:24
12535,3594362,39,30-40,f,2.0,2019-01-03 12:20:03,2019-01-03 15:20:03,4.0,5,58,2019-01-03 15:33:41
12536,3594413,26,20-30,m,2.0,2019-01-03 12:24:08,2019-01-03 15:41:54,3.0,2,125,2019-01-03 15:51:49
12537,3594452,27,20-30,m,2.0,2019-01-03 12:26:55,2019-02-05 02:37:16,2.0,5,115,2019-01-03 15:42:45
12538,3594539,39,30-40,m,2.0,2019-01-03 12:33:00,2019-02-02 22:25:27,4.0,2,107,2019-01-10 15:46:15
12539,3594539,39,30-40,m,2.0,2019-01-03 12:33:00,2019-02-02 22:25:27,4.0,2,100,2019-01-31 22:22:11
12540,3594566,39,30-40,f,2.0,2019-01-03 12:35:07,2019-01-10 13:52:51,5.0,5,126,2019-01-04 22:48:09
12541,3594626,28,20-30,m,2.0,2019-01-03 12:38:47,2019-02-01 23:01:38,3.0,5,127,2019-02-01 21:08:39
12542,3594632,32,30-40,m,2.0,2019-01-03 12:39:38,2019-01-03 16:26:14,3.0,2,58,2019-01-03 16:24:23
12543,3594644,29,20-30,m,2.0,2019-01-03 12:40:36,2019-01-03 15:40:37,3.0,0,125,2019-01-03 15:51:42
12544,3594647,24,20-30,m,1.0,2019-01-03 12:43:36,2019-01-31 16:31:44,4.0,0,128,2019-01-03 15:50:44
12545,3594647,24,20-30,m,1.0,2019-01-03 12:43:36,2019-01-31 16:31:44,4.0,0,131,2019-01-03 15:59:40
12546,3594650,33,30-40,m,2.0,2019-01-03 12:43:55,2019-01-11 12:43:57,5.0,3,58,2019-01-11 12:46:27
12547,3594665,26,20-30,m,2.0,2019-01-03 12:41:37,2019-01-03 15:42:07,5.0,1,125,2019-01-03 15:52:38
12548,3594725,27,20-30,f,2.0,2019-01-03 12:45:34,2019-01-03 15:45:35,3.0,1,58,2019-01-03 16:17:30
12549,3594815,26,20-30,m,2.0,2019-01-03 12:56:22,2019-01-03 15:57:36,3.0,1,58,2019-01-03 16:19:29
12550,3594821,51,50-60,0,1.0,2019-01-03 12:53:49,2019-01-03 15:58:08,5.0,0,131,2019-01-03 16:00:43
12551,3594929,30,30-40,m,2.0,2019-01-03 13:05:06,2019-01-03 16:07:06,3.0,1,58,2019-01-03 16:26:35
12552,3594986,29,20-30,m,2.0,2019-01-03 13:07:29,2019-01-03 16:07:11,4.0,5,58,2019-01-03 19:20:05
12553,3595079,22,20-30,f,1.0,2019-01-03 13:14:16,2019-02-01 17:54:24,5.0,0,128,2019-01-03 16:18:39
12554,3595079,22,20-30,f,1.0,2019-01-03 13:14:16,2019-02-01 17:54:24,5.0,0,131,2019-02-01 17:54:50
12555,3595238,27,20-30,m,2.0,2019-01-03 13:23:18,2019-01-03 16:26:55,3.0,4,125,2019-01-03 16:34:02
12556,3595238,27,20-30,m,2.0,2019-01-03 13:23:18,2019-01-03 16:26:55,3.0,4,58,2019-01-03 16:49:54
12557,3595253,34,30-40,m,2.0,2019-01-03 13:24:18,2019-01-03 16:24:19,3.0,5,58,2019-01-03 16:37:41
12558,3595265,30,30-40,f,2.0,2019-01-03 13:28:09,2019-01-08 11:04:12,3.0,5,116,2019-01-06 01:38:01
12559,3595274,35,30-40,f,2.0,2019-01-03 13:25:45,2019-01-10 22:05:19,4.0,3,58,2019-01-03 16:46:48
12560,3595346,34,30-40,f,2.0,2019-01-03 13:31:14,2019-01-24 20:43:06,3.0,4,73,2019-01-04 20:37:28
12561,3595346,34,30-40,f,2.0,2019-01-03 13:31:14,2019-01-24 20:43:06,3.0,4,127,2019-01-04 20:40:03
12562,3595361,36,30-40,m,2.0,2019-01-03 13:36:33,2019-01-10 22:14:23,4.0,3,114,2019-01-03 16:57:48
12563,3595361,36,30-40,m,2.0,2019-01-03 13:36:33,2019-01-10 22:14:23,4.0,3,73,2019-01-03 19:20:13
12564,3595442,38,30-40,m,1.0,2019-01-03 13:42:59,2019-01-03 16:43:00,5.0,5,131,2019-01-03 16:57:38
12565,3595781,30,30-40,m,2.0,2019-01-03 14:11:00,2019-01-03 17:12:13,4.0,3,125,2019-01-03 17:29:01
12566,3595838,34,30-40,f,2.0,2019-01-03 14:14:30,2019-01-03 17:14:30,5.0,2,58,2019-01-03 17:22:05
12567,3595841,38,30-40,f,1.0,2019-01-03 14:11:45,2019-02-06 15:32:27,5.0,0,128,2019-01-03 17:24:43
12568,3595847,25,20-30,f,1.0,2019-01-03 14:12:06,2019-01-08 10:37:52,5.0,2,99,2019-01-03 18:53:34
12569,3595874,34,30-40,m,2.0,2019-01-03 14:17:33,2019-01-03 17:19:10,3.0,3,58,2019-01-03 17:25:47
12570,3595874,34,30-40,m,2.0,2019-01-03 14:17:33,2019-01-03 17:19:10,3.0,3,115,2019-01-03 17:27:48
12571,3595967,30,30-40,m,2.0,2019-01-03 14:26:29,2019-01-03 17:26:30,4.0,4,58,2019-01-03 17:31:16
12572,3596057,36,30-40,m,2.0,2019-01-03 14:30:29,2019-01-14 00:10:40,5.0,5,73,2019-01-03 17:49:17
12573,3596108,33,30-40,m,2.0,2019-01-03 14:37:27,2019-01-06 17:15:57,3.0,1,107,2019-01-03 20:12:35
12574,3596153,27,20-30,m,2.0,2019-01-03 14:37:04,2019-01-03 17:43:16,3.0,3,107,2019-01-03 17:57:16
12575,3596195,26,20-30,m,2.0,2019-01-03 14:39:06,2019-01-20 16:59:08,2.0,2,115,2019-01-03 21:17:00
12576,3596198,31,30-40,m,2.0,2019-01-03 14:39:14,2019-01-03 17:39:15,3.0,0,58,2019-01-03 17:59:11
12577,3596228,33,30-40,m,2.0,2019-01-03 14:41:35,2019-01-03 19:21:01,4.0,1,58,2019-01-03 19:31:40
12578,3596234,24,20-30,m,1.0,2019-01-03 14:42:16,2019-02-02 15:49:31,6.0,1,131,2019-01-03 17:52:03
12579,3596234,24,20-30,m,1.0,2019-01-03 14:42:16,2019-02-02 15:49:31,6.0,1,131,2019-01-29 18:13:06
12580,3596234,24,20-30,m,1.0,2019-01-03 14:42:16,2019-02-02 15:49:31,6.0,1,31,2019-01-29 18:20:59
12581,3596318,38,30-40,m,2.0,2019-01-03 14:50:29,2019-01-11 12:42:09,4.0,2,58,2019-01-03 18:00:56
12582,3596345,49,40-50,f,1.0,2019-01-03 14:52:41,2019-01-18 15:31:16,4.0,2,131,2019-01-03 18:09:23
12583,3596345,49,40-50,f,1.0,2019-01-03 14:52:41,2019-01-18 15:31:16,4.0,2,99,2019-01-03 19:09:51
12584,3596345,49,40-50,f,1.0,2019-01-03 14:52:41,2019-01-18 15:31:16,4.0,2,131,2019-01-18 15:35:53
12585,3596360,32,30-40,m,2.0,2019-01-03 14:54:24,2019-01-03 17:54:24,6.0,1,125,2019-01-03 18:11:31
12586,3596393,32,30-40,m,2.0,2019-01-03 14:58:27,2019-01-03 17:58:27,3.0,2,58,2019-01-03 18:19:44
12587,3596393,32,30-40,m,2.0,2019-01-03 14:58:27,2019-01-03 17:58:27,3.0,2,116,2019-01-03 18:27:30
12588,3596393,32,30-40,m,2.0,2019-01-03 14:58:27,2019-01-03 17:58:27,3.0,2,125,2019-01-03 18:37:27
12589,3596435,26,20-30,m,2.0,2019-01-03 15:01:56,2019-01-03 18:34:26,4.0,5,124,2019-01-03 18:34:01
12590,3596438,31,30-40,m,2.0,2019-01-03 15:04:56,2019-02-02 17:32:49,3.0,3,125,2019-01-03 18:34:36
12591,3596456,25,20-30,m,2.0,2019-01-03 15:03:11,2019-01-03 18:27:15,3.0,1,116,2019-01-03 18:14:59
12592,3596477,20,20-30,m,1.0,2019-01-03 15:07:31,2019-01-12 13:08:11,2.0,0,131,2019-01-03 18:13:35
12593,3596501,28,20-30,m,2.0,2019-01-03 15:06:07,2019-02-02 20:12:27,4.0,2,58,2019-01-03 18:18:08
12594,3596501,28,20-30,m,2.0,2019-01-03 15:06:07,2019-02-02 20:12:27,4.0,2,127,2019-02-02 20:14:16
12595,3596567,26,20-30,m,2.0,2019-01-03 15:14:55,2019-01-03 18:14:55,5.0,1,125,2019-01-03 18:31:48
12596,3596606,27,20-30,m,2.0,2019-01-03 15:15:05,2019-01-03 18:19:10,3.0,3,125,2019-01-03 18:35:07
12597,3596609,31,30-40,m,2.0,2019-01-03 15:18:15,2019-01-03 18:19:17,3.0,5,107,2019-01-03 18:34:49
12598,3596648,43,40-50,m,2.0,2019-01-03 15:19:17,2019-01-11 14:50:30,6.0,2,116,2019-01-03 18:26:56
12599,3596717,23,20-30,f,2.0,2019-01-03 15:28:41,2019-01-03 18:28:41,2.0,1,58,2019-01-03 18:40:20
12600,3596726,25,20-30,m,2.0,2019-01-03 15:28:48,2019-01-04 12:13:47,2.0,1,125,2019-01-03 18:42:52
12601,3596726,25,20-30,m,2.0,2019-01-03 15:28:48,2019-01-04 12:13:47,2.0,1,116,2019-01-03 18:54:58
12602,3596780,30,30-40,f,2.0,2019-01-03 15:34:33,2019-01-11 17:37:10,3.0,1,125,2019-01-03 19:57:21
12603,3596783,27,20-30,m,2.0,2019-01-03 15:34:44,2019-01-03 18:32:45,4.0,1,125,2019-01-03 18:46:00
12604,3596834,39,30-40,m,2.0,2019-01-03 15:38:19,2019-01-05 01:49:24,2.0,2,58,2019-01-05 09:14:55
12605,3596903,35,30-40,m,2.0,2019-01-03 15:38:39,2019-01-03 18:39:26,7.0,2,58,2019-01-03 18:45:49
12606,3596906,30,30-40,f,2.0,2019-01-03 15:41:42,2019-01-19 18:33:29,3.0,1,58,2019-01-04 17:31:01
12607,3596906,30,30-40,f,2.0,2019-01-03 15:41:42,2019-01-19 18:33:29,3.0,1,125,2019-01-04 17:33:08
12608,3596912,28,20-30,m,2.0,2019-01-03 15:39:20,2019-02-05 17:36:38,4.0,1,58,2019-01-03 23:26:14
12609,3596966,25,20-30,f,2.0,2019-01-03 15:44:46,2019-01-03 18:51:33,4.0,3,125,2019-01-03 19:17:09
12610,3596966,25,20-30,f,2.0,2019-01-03 15:44:46,2019-01-03 18:51:33,4.0,3,58,2019-01-03 19:29:23
12611,3597035,29,20-30,f,2.0,2019-01-03 15:53:16,2019-02-01 20:57:22,3.0,2,125,2019-01-03 19:04:08
12612,3597035,29,20-30,f,2.0,2019-01-03 15:53:16,2019-02-01 20:57:22,3.0,2,58,2019-01-03 19:17:02
12613,3597206,37,30-40,m,2.0,2019-01-03 16:05:46,2019-01-03 19:05:47,4.0,0,58,2019-01-03 19:14:39
12614,3597233,39,30-40,m,2.0,2019-01-03 16:04:48,2019-02-06 21:25:52,4.0,4,73,2019-01-03 19:33:13
12615,3597362,31,30-40,f,2.0,2019-01-03 16:18:52,2019-01-03 19:25:01,3.0,1,125,2019-01-03 19:37:13
12616,3597392,30,30-40,m,2.0,2019-01-03 16:24:43,2019-01-03 19:30:48,4.0,2,125,2019-01-03 20:11:42
12617,3597392,30,30-40,m,2.0,2019-01-03 16:24:43,2019-01-03 19:30:48,4.0,2,58,2019-01-03 20:23:09
12618,3597569,75,70-80,m,1.0,2019-01-03 16:38:40,2019-01-03 19:38:41,5.0,2,128,2019-01-03 19:45:48
12619,3597638,46,40-50,m,2.0,2019-01-03 16:42:59,2019-01-10 22:03:59,4.0,3,58,2019-01-03 19:53:16
12620,3597779,31,30-40,m,2.0,2019-01-03 16:52:14,2019-01-12 00:43:11,3.0,1,116,2019-01-03 21:32:32
12621,3597809,41,40-50,m,1.0,2019-01-03 16:51:25,2019-01-03 19:56:42,5.0,5,131,2019-01-03 20:03:17
12622,3597917,25,20-30,m,2.0,2019-01-03 17:05:05,2019-01-03 20:06:36,3.0,0,58,2019-01-03 20:15:09
12623,3597935,38,30-40,f,1.0,2019-01-03 17:02:44,2019-01-03 20:06:58,5.0,5,128,2019-01-03 20:18:46
12624,3598031,35,30-40,m,2.0,2019-01-03 17:10:12,2019-02-01 17:22:33,3.0,5,100,2019-01-03 20:31:10
12625,3598076,32,30-40,m,2.0,2019-01-03 17:15:47,2019-01-03 20:17:06,3.0,2,125,2019-01-03 20:27:28
12626,3598076,32,30-40,m,2.0,2019-01-03 17:15:47,2019-01-03 20:17:06,3.0,2,58,2019-01-03 20:40:45
12627,3598094,31,30-40,f,2.0,2019-01-03 17:18:25,2019-01-31 15:24:28,2.0,2,58,2019-01-31 15:26:39
12628,3598217,30,30-40,m,2.0,2019-01-03 17:23:41,2019-01-03 20:27:32,3.0,5,125,2019-01-03 20:38:06
12629,3598277,26,20-30,m,2.0,2019-01-03 17:32:39,2019-01-03 20:33:23,3.0,0,58,2019-01-03 20:34:31
12630,3598280,33,30-40,f,2.0,2019-01-03 17:32:54,2019-02-01 04:02:45,5.0,3,58,2019-01-03 20:49:04
12631,3598280,33,30-40,f,2.0,2019-01-03 17:32:54,2019-02-01 04:02:45,5.0,3,127,2019-02-01 04:05:02
12632,3598328,25,20-30,m,2.0,2019-01-03 17:32:09,2019-01-29 23:54:10,4.0,5,125,2019-01-29 23:56:05
12633,3598346,27,20-30,m,2.0,2019-01-03 17:33:24,2019-01-31 11:39:09,3.0,2,125,2019-01-31 11:46:35
12634,3598370,26,20-30,m,2.0,2019-01-03 17:38:29,2019-01-03 20:38:30,4.0,1,115,2019-01-03 20:44:51
